subscriber_id,signup_date,subscription_tier,age_group,region,num_profiles,months_subscribed,days_to_first_watch,avg_weekly_watch_hours,days_since_last_watch,genre_diversity_score,pct_content_completed,num_titles_watched,favorite_genre,churned,churn_date
SUB_05284,2024-05-10,Premium,25-34,South,3,7,0,5.2,10,0.38,0.77,17,Animation,0,
SUB_05285,2024-05-19,Standard,25-34,Northeast,1,7,7,7.5,2,0.37,0.87,16,Horror,0,
SUB_05286,2023-05-17,Standard,35-44,Northeast,1,19,1,4.2,20,0.2,0.58,38,Animation,1,2024-09-09
SUB_05287,2023-10-06,Premium,35-44,Midwest,1,15,0,7.1,2,0.05,0.79,24,Animation,0,
SUB_05288,2023-06-13,Basic,45+,Midwest,2,18,1,3.4,4,0.61,0.71,29,Crime,0,
SUB_05289,2024-06-26,Basic,35-44,South,2,6,1,1.5,7,0.32,0.38,14,Animation,1,2024-10-27
SUB_05290,2023-01-23,Standard,45+,South,3,23,4,2.4,16,0.73,0.86,39,Documentary,0,
SUB_05291,2024-12-11,Basic,25-34,Northeast,5,1,11,4.2,12,0.5,0.9,2,Romance,1,2024-12-26
SUB_05292,2024-05-21,Basic,45+,South,4,7,0,3.6,6,0.77,0.8,14,Sci-Fi,0,
SUB_05293,2024-11-16,Basic,35-44,Midwest,4,1,0,1.0,11,0.29,0.83,2,Thriller,0,
SUB_05294,2024-05-24,Basic,35-44,Midwest,3,7,3,0.9,3,0.78,0.8,17,Romance,0,
SUB_05295,2024-07-23,Standard,25-34,Northeast,1,5,6,4.6,4,0.75,0.66,7,Thriller,0,
SUB_05296,2024-12-08,Basic,35-44,South,2,1,2,3.0,5,0.39,0.73,2,Crime,1,2024-12-19
SUB_05297,2024-08-22,Standard,45+,Midwest,1,4,0,7.8,19,0.35,0.96,6,Documentary,0,
SUB_05298,2024-03-19,Standard,25-34,Northeast,1,9,1,2.3,2,0.73,0.67,17,Animation,0,
SUB_05299,2023-05-22,Standard,35-44,South,2,19,3,0.9,8,0.56,0.34,48,Action,0,
SUB_05300,2023-10-08,Basic,25-34,Midwest,4,15,1,1.7,5,0.23,0.74,25,Action,0,
SUB_05301,2023-07-26,Standard,45+,South,3,17,5,2.3,11,0.41,0.63,29,Thriller,0,
SUB_05302,2024-11-14,Basic,25-34,South,5,1,0,1.6,16,0.51,0.55,2,Crime,0,
SUB_05303,2023-10-29,Standard,25-34,West,1,14,1,3.5,0,0.86,0.74,22,Documentary,0,
SUB_05304,2024-02-01,Premium,25-34,Northeast,2,11,7,3.5,3,0.4,0.8,27,Action,0,
SUB_05305,2023-11-14,Standard,35-44,Midwest,3,13,2,9.2,11,0.47,0.68,20,Animation,0,
SUB_05306,2023-02-17,Standard,18-24,Northeast,2,22,0,5.3,17,0.65,0.74,38,Documentary,0,
SUB_05307,2024-11-03,Standard,35-44,Midwest,2,1,0,7.2,4,0.16,0.93,2,Documentary,0,
SUB_05308,2024-11-07,Standard,45+,West,4,1,4,0.0,3,0.86,0.69,1,Romance,1,2024-11-13
SUB_05309,2024-01-25,Premium,45+,South,2,11,0,7.0,2,0.79,0.72,21,Thriller,0,
SUB_05310,2024-01-14,Premium,18-24,Midwest,4,11,14,7.3,16,0.79,0.8,21,Documentary,0,
SUB_05311,2023-08-05,Basic,45+,West,1,17,6,3.5,8,0.17,0.62,31,Animation,1,2024-12-12
SUB_05312,2024-09-20,Standard,35-44,Northeast,4,3,0,9.3,3,0.53,0.56,4,Thriller,0,
SUB_05313,2023-09-08,Premium,18-24,Midwest,1,16,6,5.2,5,0.53,0.49,30,Animation,0,
SUB_05314,2024-03-09,Premium,18-24,West,1,9,3,10.6,0,0.48,0.91,26,Action,0,
SUB_05315,2024-08-07,Standard,18-24,South,2,4,1,8.2,18,0.29,0.49,7,Action,1,2024-08-14
SUB_05316,2023-10-11,Standard,45+,Northeast,2,14,0,3.3,6,0.69,0.91,30,Thriller,0,
SUB_05317,2024-04-27,Basic,18-24,Northeast,2,8,0,0.8,7,0.2,0.41,20,Animation,1,2024-07-01
SUB_05318,2024-12-07,Premium,25-34,South,4,1,2,12.1,13,0.19,0.9,0,Action,0,
SUB_05319,2023-09-24,Basic,35-44,Northeast,3,15,1,0.0,4,0.09,0.78,34,Sci-Fi,1,2024-12-09
SUB_05320,2024-08-21,Standard,35-44,South,2,4,2,0.0,2,0.21,0.93,9,Comedy,1,2024-10-22
SUB_05321,2023-09-03,Basic,35-44,Northeast,2,16,1,0.0,9,0.08,0.59,21,Horror,1,2023-11-01
SUB_05322,2023-06-07,Basic,35-44,South,2,19,0,3.0,2,0.4,0.44,41,Thriller,1,2023-08-13
SUB_05323,2023-12-23,Standard,18-24,South,1,12,5,8.4,3,0.73,0.84,28,Sci-Fi,0,
SUB_05324,2024-07-01,Premium,45+,South,3,6,7,10.0,6,0.56,0.84,14,Horror,0,
SUB_05325,2023-08-24,Basic,25-34,South,1,16,3,3.5,4,0.83,0.87,33,Horror,0,
SUB_05326,2024-04-04,Standard,35-44,Midwest,4,9,0,0.0,37,0.32,0.9,19,Documentary,1,2024-10-27
SUB_05327,2023-04-10,Basic,35-44,Northeast,2,21,0,2.9,23,0.37,0.8,44,Documentary,0,
SUB_05328,2023-04-29,Basic,18-24,Northeast,3,20,2,2.2,6,0.96,0.63,33,Romance,0,
SUB_05329,2023-12-20,Standard,45+,Northeast,4,12,2,2.8,3,0.68,0.72,21,Comedy,0,
SUB_05330,2024-12-08,Standard,25-34,South,1,1,3,5.9,3,0.43,0.73,1,Horror,0,
SUB_05331,2023-03-29,Basic,18-24,Northeast,2,21,7,4.7,3,0.15,0.83,43,Drama,0,
SUB_05332,2023-02-05,Basic,45+,Midwest,1,23,3,3.4,12,0.83,0.63,45,Sci-Fi,0,
SUB_05333,2023-11-10,Basic,35-44,South,2,13,7,1.1,1,0.52,0.72,29,Thriller,1,2024-07-19
SUB_05334,2024-06-23,Basic,35-44,West,2,6,0,1.1,1,0.4,0.61,15,Thriller,0,
SUB_05335,2024-07-04,Premium,25-34,South,1,6,3,11.7,4,0.41,0.53,8,Crime,0,
SUB_05336,2023-11-18,Premium,45+,South,2,13,7,12.4,8,0.45,0.99,32,Horror,0,
SUB_05337,2024-03-02,Basic,18-24,Midwest,2,10,1,0.8,7,0.09,0.63,21,Thriller,0,
SUB_05338,2024-05-31,Standard,25-34,Midwest,2,7,10,9.5,2,0.78,0.38,15,Animation,0,
SUB_05339,2024-10-14,Premium,25-34,Midwest,4,2,2,9.8,4,0.63,0.77,2,Crime,0,
SUB_05340,2023-01-09,Basic,18-24,West,2,24,8,3.7,3,0.2,0.62,49,Horror,0,
SUB_05341,2023-12-25,Premium,35-44,South,2,12,4,8.6,9,0.32,0.49,16,Animation,0,
SUB_05342,2024-04-22,Premium,25-34,Midwest,2,8,1,18.8,0,0.56,0.82,15,Horror,0,
SUB_05343,2023-02-26,Basic,25-34,South,3,22,0,2.5,14,0.55,0.88,43,Romance,0,
SUB_05344,2023-10-10,Basic,18-24,West,2,14,3,0.0,16,0.25,0.83,25,Crime,1,2023-11-17
SUB_05345,2024-03-20,Premium,35-44,South,4,9,0,6.6,5,0.65,0.71,13,Thriller,0,
SUB_05346,2024-04-05,Standard,45+,South,1,9,1,6.2,6,0.08,0.43,20,Documentary,0,
SUB_05347,2024-05-04,Basic,25-34,Midwest,1,8,0,4.3,0,0.18,0.65,25,Animation,0,
SUB_05348,2023-12-25,Basic,35-44,Northeast,2,12,2,2.3,7,0.83,0.82,25,Sci-Fi,0,
SUB_05349,2024-11-20,Standard,25-34,South,1,1,1,1.9,11,0.55,0.63,0,Documentary,1,2024-12-09
SUB_05350,2024-08-16,Standard,35-44,South,1,4,12,4.8,7,0.81,0.78,9,Documentary,1,2024-11-05
SUB_05351,2024-08-19,Standard,18-24,Midwest,1,4,4,6.0,10,0.59,0.84,8,Romance,0,
SUB_05352,2023-03-06,Premium,25-34,West,4,22,1,13.3,10,0.82,0.82,49,Sci-Fi,0,
SUB_05353,2024-03-04,Basic,35-44,Midwest,1,10,1,4.2,0,0.38,0.8,22,Romance,0,
SUB_05354,2024-04-01,Standard,45+,West,1,9,3,8.1,4,0.45,0.45,19,Drama,0,
SUB_05355,2023-05-16,Standard,25-34,South,3,19,0,4.9,5,0.38,0.41,34,Romance,0,
SUB_05356,2024-08-28,Standard,35-44,Northeast,5,4,1,0.9,2,0.65,0.66,8,Documentary,0,
SUB_05357,2023-02-17,Basic,35-44,Northeast,3,22,0,3.4,6,0.43,0.69,43,Horror,0,
SUB_05358,2024-09-03,Premium,45+,South,4,3,0,8.0,17,0.33,0.86,8,Romance,0,
SUB_05359,2023-07-13,Premium,25-34,South,4,17,0,16.4,27,0.2,0.62,37,Romance,0,
SUB_05360,2023-04-27,Standard,25-34,South,2,20,1,6.6,16,0.3,0.79,38,Documentary,0,
SUB_05361,2023-06-13,Standard,45+,South,2,18,7,4.5,2,0.62,0.77,40,Romance,0,
SUB_05362,2024-04-23,Basic,18-24,Midwest,3,8,0,5.2,20,0.71,0.55,14,Action,0,
SUB_05363,2023-10-14,Standard,18-24,South,2,14,1,6.2,13,0.53,0.63,35,Drama,0,
SUB_05364,2024-06-19,Standard,18-24,Midwest,1,6,1,8.1,1,0.73,0.82,19,Action,0,
SUB_05365,2024-05-08,Standard,45+,Midwest,5,7,1,3.1,18,0.46,0.94,10,Horror,0,
SUB_05366,2024-02-09,Premium,18-24,Midwest,2,10,4,6.1,8,0.45,0.62,22,Animation,0,
SUB_05367,2023-04-06,Standard,45+,West,4,21,1,0.0,14,0.56,0.94,46,Drama,0,
SUB_05368,2024-05-11,Standard,25-34,South,3,7,3,7.3,5,0.23,0.73,13,Horror,0,
SUB_05369,2023-09-11,Standard,18-24,Midwest,2,15,10,4.2,27,0.44,0.54,31,Crime,1,2024-08-28
SUB_05370,2024-02-18,Basic,25-34,West,4,10,2,5.5,11,0.79,0.78,22,Romance,0,
SUB_05371,2024-09-24,Standard,18-24,South,3,3,1,5.8,2,0.78,0.44,3,Comedy,0,
SUB_05372,2024-08-06,Basic,35-44,Midwest,2,4,1,2.5,23,0.43,0.72,4,Animation,0,
SUB_05373,2024-01-06,Standard,35-44,South,4,12,3,8.4,7,0.71,0.6,15,Romance,0,
SUB_05374,2024-07-29,Standard,25-34,South,1,5,3,4.5,4,0.7,0.48,13,Documentary,0,
SUB_05375,2023-08-31,Standard,18-24,Northeast,3,16,1,3.8,5,0.46,0.7,35,Thriller,0,
SUB_05376,2024-09-30,Standard,35-44,West,1,3,3,2.0,1,0.36,0.9,7,Thriller,0,
SUB_05377,2024-01-08,Standard,45+,Midwest,4,11,2,5.2,16,0.78,0.87,22,Horror,0,
SUB_05378,2023-02-08,Basic,35-44,West,3,23,11,2.6,2,0.79,0.92,52,Horror,0,
SUB_05379,2023-12-19,Premium,45+,Midwest,1,12,7,7.9,11,0.07,0.8,28,Documentary,1,2024-01-16
SUB_05380,2024-03-01,Basic,25-34,Northeast,1,10,5,4.1,11,0.5,0.71,20,Documentary,0,
SUB_05381,2023-03-18,Basic,45+,Northeast,2,21,0,0.0,18,0.24,0.4,35,Romance,1,2023-08-21
SUB_05382,2024-05-24,Standard,25-34,West,3,7,1,7.0,12,0.8,0.47,11,Comedy,0,
SUB_05383,2024-05-31,Basic,18-24,South,1,7,2,0.4,4,0.48,0.98,13,Crime,0,
SUB_05384,2023-05-20,Basic,45+,South,5,19,2,3.2,16,0.88,0.4,30,Romance,1,2023-10-20
SUB_05385,2023-09-09,Standard,45+,South,4,15,4,5.3,10,0.34,0.79,29,Thriller,0,
SUB_05386,2024-10-30,Standard,35-44,South,2,2,7,5.4,4,0.53,0.45,1,Drama,1,2024-12-21
SUB_05387,2023-11-13,Standard,25-34,Midwest,2,13,4,6.4,5,0.56,0.73,28,Thriller,0,
SUB_05388,2024-02-24,Premium,25-34,South,4,10,0,13.2,1,0.72,0.76,18,Animation,0,
SUB_05389,2023-03-16,Standard,25-34,Midwest,4,21,1,4.3,21,0.01,0.85,41,Animation,0,
SUB_05390,2023-01-29,Premium,45+,West,1,23,1,11.5,11,0.28,0.79,47,Animation,0,
SUB_05391,2023-02-10,Basic,18-24,Northeast,2,23,4,3.1,7,0.34,0.45,49,Action,0,
SUB_05392,2024-06-24,Standard,45+,South,5,6,6,8.9,0,0.47,0.76,15,Animation,0,
SUB_05393,2024-05-06,Premium,25-34,South,2,7,1,12.1,0,0.07,0.98,14,Action,0,
SUB_05394,2023-04-10,Standard,45+,West,4,21,2,4.1,0,0.67,0.53,45,Comedy,0,
SUB_05395,2023-11-16,Standard,45+,South,5,13,3,9.7,3,0.95,0.67,30,Sci-Fi,0,
SUB_05396,2024-07-23,Standard,25-34,South,2,5,0,8.3,0,0.61,0.64,5,Drama,0,
SUB_05397,2024-12-23,Basic,25-34,Midwest,5,1,9,3.5,1,0.64,0.86,3,Horror,0,
SUB_05398,2024-10-11,Standard,45+,South,1,2,4,5.7,4,0.2,0.66,2,Action,0,
SUB_05399,2024-06-06,Standard,25-34,West,1,6,2,4.9,4,0.27,0.46,10,Romance,0,
SUB_05400,2023-07-08,Premium,35-44,West,1,18,4,3.8,3,0.65,0.42,49,Sci-Fi,0,
SUB_05401,2024-03-25,Basic,35-44,South,2,9,5,3.8,7,0.75,0.86,19,Sci-Fi,0,
SUB_05402,2023-04-04,Premium,18-24,Midwest,1,21,2,0.0,9,0.32,0.65,28,Animation,1,2024-11-01
SUB_05403,2023-06-30,Premium,45+,Northeast,2,18,1,10.9,0,0.6,0.86,38,Comedy,0,
SUB_05404,2023-11-17,Basic,18-24,Midwest,1,13,5,1.6,5,0.72,0.41,29,Comedy,0,
SUB_05405,2023-10-10,Basic,45+,Midwest,2,14,5,2.8,13,0.51,0.78,28,Horror,1,2024-03-14
SUB_05406,2024-01-26,Premium,25-34,South,4,11,0,9.0,16,0.49,0.7,16,Romance,0,
SUB_05407,2023-11-17,Premium,35-44,Northeast,2,13,7,10.6,0,0.54,0.83,29,Sci-Fi,0,
SUB_05408,2024-07-23,Standard,25-34,West,4,5,0,3.7,10,0.43,0.57,12,Horror,0,
SUB_05409,2023-01-25,Basic,25-34,South,1,23,3,2.2,5,0.53,0.62,43,Comedy,0,
SUB_05410,2023-09-17,Standard,25-34,Midwest,2,15,3,3.1,6,0.71,0.56,43,Crime,0,
SUB_05411,2024-05-11,Standard,35-44,Northeast,1,7,0,4.9,3,0.21,0.59,16,Thriller,0,
SUB_05412,2023-08-01,Basic,35-44,South,2,17,1,0.8,30,0.61,0.96,42,Romance,1,2023-09-14
SUB_05413,2023-04-25,Standard,45+,Midwest,3,20,3,9.4,12,0.5,0.88,38,Drama,0,
SUB_05414,2024-03-27,Basic,25-34,South,2,9,0,0.0,2,0.95,0.62,12,Comedy,0,
SUB_05415,2024-11-30,Basic,35-44,Midwest,1,1,5,0.6,4,0.25,0.38,1,Romance,1,2024-12-08
SUB_05416,2024-10-09,Standard,35-44,Northeast,1,2,0,4.1,17,0.83,0.62,1,Documentary,0,
SUB_05417,2024-05-04,Standard,18-24,South,2,8,1,3.8,10,0.54,0.86,17,Thriller,0,
SUB_05418,2024-08-24,Basic,25-34,West,3,4,0,3.2,12,0.12,0.7,6,Crime,0,
SUB_05419,2024-06-11,Standard,25-34,South,1,6,0,5.0,11,0.09,0.9,6,Animation,0,
SUB_05420,2024-10-20,Basic,25-34,West,3,2,11,0.9,9,0.5,0.86,6,Sci-Fi,1,2024-10-28
SUB_05421,2024-01-20,Basic,25-34,West,1,11,0,1.4,8,0.83,0.84,27,Action,0,
SUB_05422,2024-09-04,Basic,35-44,West,4,3,2,3.0,3,0.67,0.81,3,Documentary,1,2024-11-15
SUB_05423,2024-02-22,Premium,25-34,West,2,10,4,1.2,1,0.47,0.84,17,Comedy,0,
SUB_05424,2023-08-07,Standard,35-44,Northeast,1,17,0,2.2,4,0.73,0.57,37,Documentary,0,
SUB_05425,2024-07-10,Standard,45+,West,3,5,6,4.1,21,0.79,0.94,11,Animation,0,
SUB_05426,2023-03-04,Standard,35-44,Northeast,2,22,0,5.5,3,0.35,0.8,38,Romance,0,
SUB_05427,2023-12-16,Premium,35-44,Northeast,4,12,2,9.8,13,0.59,0.54,22,Crime,0,
SUB_05428,2024-01-25,Basic,18-24,Northeast,3,11,3,2.4,6,0.31,0.69,21,Sci-Fi,0,
SUB_05429,2024-01-12,Standard,45+,South,3,11,2,4.7,13,0.42,0.53,16,Action,0,
SUB_05430,2023-03-07,Standard,25-34,Midwest,3,22,3,6.8,5,0.49,0.51,41,Comedy,0,
SUB_05431,2023-04-29,Standard,35-44,South,2,20,8,4.3,8,0.52,0.82,38,Documentary,1,2024-06-29
SUB_05432,2023-01-08,Basic,45+,Northeast,3,24,7,0.9,0,0.43,0.6,53,Animation,1,2024-09-20
SUB_05433,2024-12-07,Standard,35-44,South,1,1,2,1.9,3,0.17,0.81,1,Crime,1,2024-12-27
SUB_05434,2023-01-27,Basic,35-44,South,3,23,1,1.5,1,0.94,0.85,45,Drama,0,
SUB_05435,2023-10-17,Standard,25-34,Midwest,3,14,1,4.6,3,0.08,0.99,31,Thriller,0,
SUB_05436,2023-01-28,Standard,18-24,South,2,23,6,4.1,0,0.51,0.77,46,Drama,0,
SUB_05437,2023-06-08,Basic,35-44,Northeast,2,19,5,0.0,1,0.1,0.75,38,Action,1,2024-01-26
SUB_05438,2023-05-25,Premium,18-24,South,1,19,1,11.1,17,0.24,0.88,45,Crime,1,2024-11-11
SUB_05439,2024-04-11,Basic,35-44,South,3,8,0,2.0,17,0.69,0.72,16,Comedy,0,
SUB_05440,2023-04-18,Premium,18-24,South,2,20,5,12.3,1,0.73,0.87,41,Comedy,0,
SUB_05441,2024-03-14,Standard,45+,South,1,9,2,4.4,1,0.55,0.9,15,Thriller,0,
SUB_05442,2023-07-22,Basic,18-24,South,1,17,1,0.5,23,0.69,0.94,39,Drama,0,
SUB_05443,2023-10-28,Basic,25-34,South,2,14,2,1.8,8,0.15,0.68,31,Thriller,0,
SUB_05444,2024-03-13,Premium,35-44,South,1,9,0,17.5,59,0.28,0.62,13,Drama,0,
SUB_05445,2023-01-11,Basic,25-34,West,4,24,0,0.9,1,0.4,0.86,52,Romance,0,
SUB_05446,2024-08-29,Basic,25-34,South,1,4,2,1.5,1,0.76,0.63,4,Romance,0,
SUB_05447,2024-10-03,Basic,25-34,Midwest,1,2,2,0.6,7,0.39,0.53,2,Animation,1,2024-10-28
SUB_05448,2023-04-13,Standard,25-34,Midwest,1,20,0,4.8,0,0.15,0.58,29,Thriller,0,
SUB_05449,2024-04-30,Standard,25-34,Northeast,1,8,12,2.8,12,0.57,0.59,18,Drama,0,
SUB_05450,2023-04-20,Basic,25-34,West,3,20,1,1.6,12,0.14,0.69,42,Animation,0,
SUB_05451,2024-10-04,Basic,35-44,Midwest,1,2,3,3.7,0,0.49,0.39,1,Crime,0,
SUB_05452,2024-12-03,Basic,25-34,Midwest,1,1,0,3.1,13,0.81,0.53,2,Drama,0,
SUB_05453,2023-04-03,Basic,45+,South,5,21,1,1.8,11,0.72,0.72,36,Comedy,0,
SUB_05454,2024-12-18,Standard,25-34,South,1,1,5,4.8,7,0.58,0.56,2,Drama,0,
SUB_05455,2024-06-24,Standard,18-24,South,1,6,5,6.9,4,0.88,0.58,13,Crime,0,
SUB_05456,2024-11-29,Basic,25-34,Northeast,2,1,0,0.0,14,0.34,0.82,4,Thriller,0,
SUB_05457,2024-05-21,Standard,45+,West,2,7,1,3.7,11,0.7,0.76,19,Romance,0,
SUB_05458,2023-06-26,Standard,18-24,West,3,18,0,8.5,2,0.52,0.59,34,Thriller,0,
SUB_05459,2024-03-14,Premium,35-44,Northeast,5,9,6,13.0,4,0.66,0.66,15,Romance,0,
SUB_05460,2024-10-29,Premium,25-34,Midwest,3,2,4,9.0,14,0.74,0.39,2,Action,0,
SUB_05461,2024-12-11,Premium,18-24,Midwest,3,1,2,2.0,8,0.34,0.59,4,Comedy,0,
SUB_05462,2024-05-25,Basic,45+,Northeast,5,7,3,0.0,3,0.56,0.75,19,Crime,1,2024-09-18
SUB_05463,2023-04-19,Basic,25-34,South,3,20,7,0.0,12,0.53,0.56,39,Sci-Fi,0,
SUB_05464,2023-03-13,Basic,25-34,South,1,21,1,0.3,14,0.57,0.64,37,Thriller,0,
SUB_05465,2024-05-03,Basic,45+,Midwest,2,8,0,0.6,0,0.16,0.7,14,Comedy,1,2024-12-22
SUB_05466,2023-10-08,Standard,35-44,West,2,15,0,7.4,2,0.32,0.77,29,Drama,0,
SUB_05467,2023-08-02,Standard,45+,Northeast,2,17,0,1.4,4,0.8,0.87,30,Thriller,1,2024-03-16
SUB_05468,2024-04-01,Premium,35-44,South,1,9,0,6.8,24,0.65,0.85,13,Romance,0,
SUB_05469,2024-08-09,Premium,35-44,Midwest,3,4,2,12.1,4,0.27,0.7,5,Horror,0,
SUB_05470,2024-02-22,Standard,45+,Midwest,1,10,11,5.2,1,0.8,0.69,25,Horror,1,2024-07-24
SUB_05471,2024-05-24,Standard,18-24,Northeast,3,7,1,6.0,9,0.26,0.6,11,Crime,0,
SUB_05472,2024-10-23,Basic,35-44,South,2,2,3,1.9,6,0.42,0.64,5,Romance,1,2024-12-18
SUB_05473,2023-11-19,Basic,35-44,West,2,13,4,3.7,6,0.59,0.68,26,Action,0,
SUB_05474,2023-06-27,Standard,18-24,South,2,18,4,6.5,23,0.59,0.74,25,Animation,0,
SUB_05475,2024-11-18,Basic,25-34,South,2,1,1,0.3,5,0.67,0.54,0,Sci-Fi,1,2024-12-07
SUB_05476,2023-04-14,Standard,18-24,Midwest,3,20,2,3.3,2,0.77,0.87,39,Documentary,0,
SUB_05477,2023-04-29,Basic,35-44,Northeast,4,20,1,2.2,1,0.38,0.65,44,Romance,0,
SUB_05478,2024-12-12,Standard,25-34,West,2,1,3,5.1,1,0.52,0.64,0,Drama,0,
SUB_05479,2024-08-04,Standard,45+,South,3,4,1,7.5,5,0.52,0.86,12,Crime,0,
SUB_05480,2023-02-26,Basic,18-24,Northeast,4,22,1,3.7,3,0.19,0.55,51,Comedy,0,
SUB_05481,2024-02-13,Premium,35-44,South,1,10,2,14.1,16,0.28,0.68,24,Horror,0,
SUB_05482,2024-07-31,Basic,25-34,Northeast,1,5,1,1.8,19,0.09,0.52,11,Action,0,
SUB_05483,2023-02-27,Standard,35-44,Northeast,2,22,1,7.7,6,0.77,0.49,43,Crime,0,
SUB_05484,2023-04-27,Standard,35-44,Midwest,2,20,3,8.0,10,0.61,0.46,38,Animation,0,
SUB_05485,2024-02-29,Standard,35-44,Northeast,5,10,5,5.4,8,0.57,0.79,22,Action,0,
SUB_05486,2023-01-21,Premium,45+,West,2,23,1,3.4,4,0.18,0.88,35,Animation,0,
SUB_05487,2023-03-20,Basic,45+,South,2,21,2,0.4,11,0.26,0.87,35,Crime,1,2024-06-02
SUB_05488,2024-07-12,Standard,18-24,South,2,5,4,3.7,16,0.81,0.52,10,Animation,0,
SUB_05489,2024-11-13,Standard,25-34,South,4,1,0,3.9,6,0.91,0.62,2,Crime,0,
SUB_05490,2024-08-18,Premium,35-44,Midwest,1,4,1,7.0,1,0.76,0.67,9,Documentary,0,
SUB_05491,2023-04-18,Basic,25-34,South,2,20,5,1.4,5,0.3,0.8,47,Comedy,0,
SUB_05492,2023-09-28,Standard,18-24,Northeast,1,15,6,6.2,4,0.22,0.69,28,Horror,0,
SUB_05493,2024-11-18,Standard,35-44,West,3,1,3,5.6,2,0.62,0.91,2,Sci-Fi,0,
SUB_05494,2024-04-20,Basic,25-34,South,3,8,1,1.2,7,0.66,0.62,13,Documentary,1,2024-07-08
SUB_05495,2023-03-11,Standard,25-34,Northeast,5,22,2,6.2,0,0.14,0.79,41,Thriller,1,2024-10-14
SUB_05496,2024-01-22,Basic,45+,South,2,11,0,2.8,4,0.7,0.81,33,Drama,0,
SUB_05497,2023-06-15,Standard,25-34,Midwest,1,18,0,6.1,6,0.58,0.13,38,Sci-Fi,0,
SUB_05498,2023-02-27,Premium,18-24,South,4,22,0,10.2,16,0.42,0.93,43,Romance,0,
SUB_05499,2024-03-26,Standard,18-24,Midwest,4,9,0,5.8,2,0.55,0.56,27,Animation,0,
SUB_05500,2023-09-02,Standard,45+,Midwest,1,16,0,4.9,0,0.74,0.66,39,Crime,0,
SUB_05501,2023-02-14,Standard,45+,Midwest,1,22,1,4.2,7,0.39,0.89,46,Drama,0,
SUB_05502,2024-11-14,Basic,35-44,South,2,1,0,3.0,1,0.52,0.9,3,Action,1,2024-12-04
SUB_05503,2024-01-18,Basic,25-34,West,2,11,2,3.4,9,0.35,0.52,21,Comedy,0,
SUB_05504,2024-07-31,Standard,45+,South,4,5,19,3.0,5,0.86,0.53,15,Romance,0,
SUB_05505,2024-12-01,Basic,35-44,South,1,1,2,5.5,0,0.61,0.32,2,Thriller,0,
SUB_05506,2023-03-12,Basic,45+,South,3,22,4,0.4,5,0.91,0.89,47,Horror,0,
SUB_05507,2024-07-01,Standard,35-44,Midwest,2,6,1,4.8,6,0.56,0.51,18,Documentary,0,
SUB_05508,2023-08-27,Basic,25-34,Northeast,1,16,9,2.9,5,0.45,0.84,32,Documentary,0,
SUB_05509,2024-08-02,Basic,25-34,Northeast,2,5,0,2.4,10,0.3,0.35,14,Animation,0,
SUB_05510,2023-04-18,Standard,18-24,Midwest,2,20,2,2.6,5,0.73,0.95,39,Drama,0,
SUB_05511,2023-07-27,Basic,25-34,South,4,17,12,2.3,0,0.07,0.62,37,Thriller,0,
SUB_05512,2024-12-22,Premium,35-44,South,3,1,4,16.0,0,0.48,0.71,2,Sci-Fi,0,
SUB_05513,2023-10-29,Premium,45+,Midwest,3,14,14,9.2,6,0.15,0.73,40,Documentary,0,
SUB_05514,2024-03-05,Standard,35-44,Midwest,1,10,1,1.4,1,0.14,0.7,17,Documentary,0,
SUB_05515,2023-12-14,Basic,25-34,Northeast,1,12,0,0.0,7,0.59,0.61,24,Horror,1,2024-01-14
SUB_05516,2023-04-17,Standard,18-24,Northeast,1,20,0,7.8,7,0.49,0.81,33,Sci-Fi,0,
SUB_05517,2024-06-11,Premium,18-24,West,1,6,9,8.6,3,0.26,0.44,13,Comedy,0,
SUB_05518,2024-02-10,Standard,25-34,South,2,10,1,4.9,21,0.41,0.72,21,Animation,0,
SUB_05519,2023-09-13,Basic,25-34,South,2,15,0,2.5,1,0.1,0.76,34,Animation,0,
SUB_05520,2023-10-28,Standard,35-44,Midwest,1,14,2,0.0,0,0.49,0.83,33,Drama,1,2024-09-05
SUB_05521,2023-05-25,Premium,18-24,South,2,19,2,14.2,10,0.76,0.69,36,Animation,0,
SUB_05522,2024-11-06,Standard,45+,South,1,1,0,9.5,0,0.5,0.92,3,Thriller,0,
SUB_05523,2024-06-07,Standard,25-34,Northeast,5,6,1,4.0,9,0.5,0.4,10,Animation,0,
SUB_05524,2024-07-15,Standard,45+,South,2,5,3,4.7,0,0.49,0.38,11,Thriller,1,2024-08-10
SUB_05525,2023-12-26,Standard,25-34,West,2,12,0,6.8,0,0.46,0.89,22,Documentary,0,
SUB_05526,2024-06-07,Basic,18-24,Northeast,3,6,0,1.3,0,0.29,0.76,9,Comedy,0,
SUB_05527,2024-04-28,Standard,35-44,Northeast,2,8,6,7.7,9,0.46,0.81,15,Comedy,0,
SUB_05528,2023-07-09,Basic,35-44,West,3,18,2,2.8,15,0.52,0.82,27,Crime,0,
SUB_05529,2023-10-23,Standard,25-34,Northeast,4,14,0,8.1,15,0.28,0.7,30,Crime,0,
SUB_05530,2023-04-03,Basic,25-34,Midwest,2,21,2,0.3,12,0.54,0.62,48,Sci-Fi,0,
SUB_05531,2023-05-10,Standard,18-24,Northeast,2,20,3,5.9,6,0.31,0.33,42,Animation,0,
